# Wavelengths	Intensities
 654.53866	1548.26437
 654.72869	1529.83266
 654.91871	1554.40828
 655.10871	1589.22375
 655.29870	1523.68875
 655.48868	1581.03187
 655.67864	1531.88063
 655.86858	1581.03187
 656.05851	1509.35297
 656.24843	1581.03187
 656.43833	1527.78469
 656.62821	1542.12047
 656.81809	1566.69609
 657.00794	1572.84000
 657.19778	1591.27172
 657.38761	1490.92125
 657.57742	1529.83266
 657.76722	1583.07984
 657.95700	1613.79938
 658.14677	1587.17578
 658.33653	1535.97656
 658.52626	1597.41563
 658.71599	1540.07250
 658.90570	1533.92859
 659.09539	1544.16844
 659.28507	1533.92859
 659.47474	1540.07250
 659.66439	1576.93594
 659.85402	1529.83266
 660.04364	1531.88063
 660.23325	1587.17578
 660.42284	1581.03187
 660.61241	1568.74406
 660.80197	1591.27172
 660.99152	1527.78469
 661.18105	1581.03187
 661.37057	1538.02453
 661.56007	1572.84000
 661.74956	1542.12047
 661.93903	1587.17578
 662.12849	1636.32703
 662.31793	1523.68875
 662.50736	1587.17578
 662.69677	1550.31234
 662.88617	1562.60016
 663.07555	1544.16844
 663.26492	1589.22375
 663.45427	1519.59281
 663.64361	1601.51156
 663.83294	1511.40094
 664.02224	1558.50422
 664.21154	1562.60016
 664.40082	1531.88063
 664.59008	1527.78469
 664.77933	1609.70344
 664.96857	1507.30500
 665.15779	1552.36031
 665.34699	1638.37500
 665.53618	1515.49688
 665.72536	1542.12047
 665.91452	1525.73672
 666.10366	1601.51156
 666.29279	1613.79938
 666.48191	1583.07984
 666.67101	1578.98391
 666.86010	1599.46359
 667.04917	1531.88063
 667.23822	1538.02453
 667.42726	1533.92859
 667.61629	1495.01719
 667.80530	1552.36031
 667.99430	1497.06516
 668.18328	1507.30500
 668.37225	1501.16109
 668.56120	1488.87328
 668.75014	1619.94328
 668.93906	1548.26437
 669.12796	1550.31234
 669.31686	1527.78469
 669.50573	1566.69609
 669.69460	1558.50422
 669.88344	1599.46359
 670.07228	1525.73672
 670.26109	1513.44891
 670.44990	1542.12047
 670.63868	1531.88063
 670.82746	1552.36031
 671.01621	1486.82531
 671.20496	1507.30500
 671.39369	1511.40094
 671.58240	1585.12781
 671.77110	1515.49688
 671.95978	1568.74406
 672.14845	1499.11313
 672.33710	1589.22375
 672.52574	1542.12047
 672.71436	1599.46359
 672.90297	1529.83266
 673.09156	1558.50422
 673.28014	1546.21641
 673.46871	1521.64078
 673.65725	1499.11313
 673.84579	1492.96922
 674.03431	1540.07250
 674.22281	1527.78469
 674.41130	1538.02453
 674.59977	1548.26437
 674.78823	1593.31969
 674.97667	1533.92859
 675.16510	1578.98391
 675.35351	1486.82531
 675.54191	1546.21641
 675.73030	1515.49688
 675.91867	1495.01719
 676.10702	1507.30500
 676.29536	1474.53750
 676.48368	1458.15375
 676.67199	1576.93594
 676.86028	1519.59281
 677.04856	1484.77734
 677.23682	1564.64812
 677.42507	1529.83266
 677.61331	1421.29031
 677.80152	1572.84000
 677.98973	1452.00984
 678.17791	1542.12047
 678.36609	1564.64812
 678.55425	1474.53750
 678.74239	1478.63344
 678.93052	1552.36031
 679.11863	1603.55953
 679.30673	1587.17578
 679.49481	1482.72937
 679.68288	1519.59281
 679.87093	1499.11313
 680.05897	1560.55219
 680.24699	1570.79203
 680.43500	1533.92859
 680.62299	1480.68141
 680.81097	1519.59281
 680.99893	1519.59281
 681.18688	1556.45625
 681.37481	1527.78469
 681.56273	1470.44156
 681.75063	1587.17578
 681.93852	1556.45625
 682.12639	1495.01719
 682.31424	1511.40094
 682.50209	1544.16844
 682.68991	1548.26437
 682.87772	1529.83266
 683.06552	1576.93594
 683.25330	1546.21641
 683.44107	1449.96187
 683.62882	1533.92859
 683.81655	1578.98391
 684.00428	1519.59281
 684.19198	1538.02453
 684.37967	1507.30500
 684.56735	1548.26437
 684.75501	1564.64812
 684.94265	1556.45625
 685.13028	1497.06516
 685.31790	1472.48953
 685.50550	1503.20906
 685.69308	1495.01719
 685.88065	1533.92859
 686.06820	1484.77734
 686.25574	1507.30500
 686.44327	1570.79203
 686.63078	1409.00250
 686.81827	1476.58547
 687.00575	1458.15375
 687.19321	1484.77734
 687.38066	1523.68875
 687.56809	1544.16844
 687.75551	1556.45625
 687.94291	1538.02453
 688.13030	1499.11313
 688.31767	1505.25703
 688.50503	1484.77734
 688.69237	1478.63344
 688.87970	1490.92125
 689.06701	1548.26437
 689.25431	1515.49688
 689.44159	1525.73672
 689.62886	1554.40828
 689.81611	1497.06516
 690.00334	1503.20906
 690.19056	1505.25703
 690.37777	1478.63344
 690.56496	1476.58547
 690.75213	1574.88797
 690.93929	1572.84000
 691.12644	1476.58547
 691.31357	1447.91391
 691.50068	1523.68875
 691.68778	1460.20172
 691.87486	1495.01719
 692.06193	1452.00984
 692.24898	1499.11313
 692.43602	1509.35297
 692.62305	1476.58547
 692.81005	1540.07250
 692.99705	1548.26437
 693.18402	1499.11313
 693.37098	1505.25703
 693.55793	1615.84734
 693.74486	1509.35297
 693.93178	1484.77734
 694.11868	1484.77734
 694.30556	1495.01719
 694.49243	1470.44156
 694.67929	1505.25703
 694.86613	1523.68875
 695.05295	1492.96922
 695.23976	1505.25703
 695.42656	1546.21641
 695.61334	1515.49688
 695.80010	1578.98391
 695.98685	1517.54484
 696.17358	1474.53750
 696.36030	1458.15375
 696.54700	1564.64812
 696.73369	1521.64078
 696.92036	1540.07250
 697.10701	1509.35297
 697.29366	1499.11313
 697.48028	1515.49688
 697.66689	1546.21641
 697.85349	1454.05781
 698.04007	1570.79203
 698.22663	1544.16844
 698.41318	1507.30500
 698.59971	1480.68141
 698.78623	1449.96187
 698.97274	1566.69609
 699.15922	1507.30500
 699.34570	1570.79203
 699.53215	1519.59281
 699.71860	1503.20906
 699.90502	1523.68875
 700.09143	1427.43422
 700.27783	1472.48953
 700.46421	1511.40094
 700.65058	1535.97656
 700.83693	1464.29766
 701.02326	1462.24969
 701.20958	1511.40094
 701.39588	1484.77734
 701.58217	1517.54484
 701.76845	1486.82531
 701.95470	1468.39359
 702.14095	1488.87328
 702.32717	1492.96922
 702.51339	1574.88797
 702.69958	1519.59281
 702.88576	1501.16109
 703.07193	1523.68875
 703.25808	1548.26437
 703.44421	1509.35297
 703.63033	1484.77734
 703.81644	1564.64812
 704.00253	1497.06516
 704.18860	1568.74406
 704.37466	1499.11313
 704.56070	1562.60016
 704.74673	1484.77734
 704.93274	1527.78469
 705.11874	1488.87328
 705.30472	1505.25703
 705.49068	1482.72937
 705.67663	1488.87328
 705.86257	1525.73672
 706.04849	1454.05781
 706.23439	1466.34562
 706.42028	1488.87328
 706.60615	1574.88797
 706.79201	1445.86594
 706.97785	1462.24969
 707.16368	1497.06516
 707.34949	1468.39359
 707.53529	1456.10578
 707.72107	1495.01719
 707.90683	1544.16844
 708.09258	1497.06516
 708.27832	1605.60750
 708.46404	1597.41563
 708.64974	1527.78469
 708.83543	1507.30500
 709.02110	1564.64812
 709.20676	1513.44891
 709.39240	1548.26437
 709.57803	1482.72937
 709.76364	1515.49688
 709.94923	1505.25703
 710.13481	1519.59281
 710.32038	1554.40828
 710.50592	1531.88063
 710.69146	1546.21641
 710.87697	1531.88063
 711.06248	1542.12047
 711.24796	1560.55219
 711.43344	1535.97656
 711.61889	1488.87328
 711.80433	1525.73672
 711.98976	1445.86594
 712.17517	1447.91391
 712.36056	1515.49688
 712.54594	1521.64078
 712.73130	1552.36031
 712.91665	1456.10578
 713.10198	1497.06516
 713.28730	1503.20906
 713.47260	1470.44156
 713.65788	1517.54484
 713.84315	1519.59281
 714.02841	1480.68141
 714.21365	1533.92859
 714.39887	1478.63344
 714.58408	1468.39359
 714.76927	1527.78469
 714.95445	1542.12047
 715.13961	1486.82531
 715.32475	1552.36031
 715.50988	1478.63344
 715.69500	1425.38625
 715.88010	1578.98391
 716.06518	1427.43422
 716.25025	1495.01719
 716.43530	1443.81797
 716.62034	1427.43422
 716.80536	1462.24969
 716.99036	1464.29766
 717.17535	1503.20906
 717.36033	1409.00250
 717.54529	1474.53750
 717.73023	1488.87328
 717.91516	1503.20906
 718.10007	1417.19438
 718.28497	1466.34562
 718.46985	1476.58547
 718.65471	1566.69609
 718.83956	1519.59281
 719.02440	1447.91391
 719.20921	1519.59281
 719.39402	1443.81797
 719.57881	1511.40094
 719.76358	1458.15375
 719.94833	1474.53750
 720.13307	1421.29031
 720.31780	1511.40094
 720.50251	1484.77734
 720.68720	1472.48953
 720.87188	1454.05781
 721.05654	1486.82531
 721.24119	1529.83266
 721.42582	1505.25703
 721.61044	1497.06516
 721.79504	1402.85859
 721.97962	1454.05781
 722.16419	1464.29766
 722.34874	1501.16109
 722.53328	1427.43422
 722.71780	1458.15375
 722.90231	1564.64812
 723.08680	1482.72937
 723.27128	1519.59281
 723.45574	1525.73672
 723.64018	1480.68141
 723.82461	1486.82531
 724.00902	1480.68141
 724.19342	1564.64812
 724.37780	1482.72937
 724.56216	1523.68875
 724.74651	1400.81063
 724.93085	1458.15375
 725.11516	1501.16109
 725.29947	1507.30500
 725.48375	1445.86594
 725.66803	1535.97656
 725.85228	1421.29031
 726.03652	1527.78469
 726.22075	1484.77734
 726.40495	1431.53016
 726.58915	1443.81797
 726.77332	1478.63344
 726.95749	1472.48953
 727.14163	1445.86594
 727.32576	1464.29766
 727.50988	1490.92125
 727.69398	1515.49688
 727.87806	1425.38625
 728.06213	1521.64078
 728.24618	1468.39359
 728.43021	1480.68141
 728.61423	1447.91391
 728.79824	1484.77734
 728.98223	1525.73672
 729.16620	1495.01719
 729.35016	1505.25703
 729.53410	1480.68141
 729.71802	1439.72203
 729.90193	1452.00984
 730.08583	1482.72937
 730.26971	1507.30500
 730.45357	1443.81797
 730.63742	1445.86594
 730.82125	1439.72203
 731.00506	1529.83266
 731.18886	1425.38625
 731.37265	1495.01719
 731.55642	1544.16844
 731.74017	1495.01719
 731.92391	1519.59281
 732.10763	1439.72203
 732.29133	1390.57078
 732.47502	1480.68141
 732.65869	1550.31234
 732.84235	1533.92859
 733.02599	1454.05781
 733.20962	1509.35297
 733.39323	1425.38625
 733.57683	1474.53750
 733.76041	1486.82531
 733.94397	1472.48953
 734.12752	1437.67406
 734.31105	1540.07250
 734.49456	1441.77000
 734.67806	1511.40094
 734.86155	1474.53750
 735.04502	1535.97656
 735.22847	1568.74406
 735.41191	1505.25703
 735.59533	1517.54484
 735.77873	1507.30500
 735.96212	1521.64078
 736.14549	1527.78469
 736.32885	1501.16109
 736.51219	1507.30500
 736.69552	1544.16844
 736.87883	1527.78469
 737.06212	1482.72937
 737.24540	1480.68141
 737.42867	1495.01719
 737.61191	1552.36031
 737.79514	1456.10578
 737.97836	1462.24969
 738.16156	1443.81797
 738.34474	1480.68141
 738.52791	1540.07250
 738.71106	1458.15375
 738.89420	1470.44156
 739.07732	1460.20172
 739.26042	1550.31234
 739.44351	1441.77000
 739.62658	1501.16109
 739.80964	1490.92125
 739.99268	1470.44156
 740.17570	1480.68141
 740.35871	1515.49688
 740.54170	1519.59281
 740.72468	1435.62609
 740.90764	1531.88063
 741.09059	1482.72937
 741.27352	1523.68875
 741.45643	1484.77734
 741.63933	1486.82531
 741.82221	1454.05781
 742.00508	1468.39359
 742.18793	1468.39359
 742.37076	1544.16844
 742.55358	1480.68141
 742.73638	1511.40094
 742.91917	1468.39359
 743.10194	1402.85859
 743.28469	1527.78469
 743.46743	1492.96922
 743.65015	1513.44891
 743.83286	1535.97656
 744.01555	1499.11313
 744.19822	1544.16844
 744.38088	1519.59281
 744.56353	1484.77734
 744.74615	1525.73672
 744.92876	1478.63344
 745.11136	1519.59281
 745.29394	1468.39359
 745.47650	1474.53750
 745.65905	1509.35297
 745.84158	1470.44156
 746.02409	1488.87328
 746.20659	1425.38625
 746.38908	1462.24969
 746.57154	1529.83266
 746.75400	1472.48953
 746.93643	1511.40094
 747.11885	1542.12047
 747.30125	1490.92125
 747.48364	1570.79203
 747.66601	1523.68875
 747.84837	1527.78469
 748.03071	1507.30500
 748.21303	1554.40828
 748.39534	1597.41563
 748.57763	1521.64078
 748.75991	1511.40094
 748.94217	1521.64078
 749.12441	1478.63344
 749.30664	1533.92859
 749.48885	1470.44156
 749.67104	1505.25703
 749.85322	1472.48953
 750.03539	1509.35297
 750.21753	1490.92125
 750.39967	1546.21641
 750.58178	1490.92125
 750.76388	1535.97656
 750.94596	1474.53750
 751.12803	1468.39359
 751.31008	1503.20906
 751.49212	1490.92125
 751.67414	1486.82531
 751.85614	1462.24969
 752.03813	1535.97656
 752.22010	1480.68141
 752.40205	1413.09844
 752.58399	1437.67406
 752.76592	1597.41563
 752.94782	1478.63344
 753.12971	1503.20906
 753.31159	1423.33828
 753.49345	1441.77000
 753.67529	1533.92859
 753.85712	1523.68875
 754.03893	1470.44156
 754.22072	1507.30500
 754.40250	1488.87328
 754.58426	1413.09844
 754.76601	1511.40094
 754.94774	1503.20906
 755.12945	1492.96922
 755.31115	1507.30500
 755.49283	1492.96922
 755.67450	1454.05781
 755.85615	1552.36031
 756.03778	1460.20172
 756.21940	1472.48953
 756.40100	1525.73672
 756.58259	1480.68141
 756.76416	1449.96187
 756.94571	1486.82531
 757.12725	1439.72203
 757.30877	1531.88063
 757.49027	1468.39359
 757.67176	1480.68141
 757.85323	1548.26437
 758.03469	1472.48953
 758.21613	1429.48219
 758.39755	1562.60016
 758.57896	1484.77734
 758.76035	1472.48953
 758.94173	1484.77734
 759.12309	1478.63344
 759.30443	1452.00984
 759.48576	1503.20906
 759.66707	1443.81797
 759.84837	1454.05781
 760.02965	1482.72937
 760.21091	1456.10578
 760.39215	1474.53750
 760.57339	1462.24969
 760.75460	1396.71469
 760.93580	1472.48953
 761.11698	1431.53016
 761.29815	1511.40094
 761.47929	1456.10578
 761.66043	1513.44891
 761.84155	1482.72937
 762.02265	1454.05781
 762.20373	1396.71469
 762.38480	1488.87328
 762.56585	1458.15375
 762.74689	1374.18703
 762.92791	1431.53016
 763.10891	1433.57812
 763.28990	1486.82531
 763.47087	1454.05781
 763.65183	1419.24234
 763.83277	1437.67406
 764.01369	1468.39359
 764.19460	1402.85859
 764.37549	1484.77734
 764.55636	1499.11313
 764.73722	1468.39359
 764.91806	1456.10578
 765.09889	1462.24969
 765.27969	1503.20906
 765.46049	1427.43422
 765.64126	1435.62609
 765.82202	1462.24969
 766.00277	1462.24969
 766.18350	1490.92125
 766.36421	1513.44891
 766.54491	1511.40094
 766.72558	1464.29766
 766.90625	1480.68141
 767.08689	1409.00250
 767.26753	1462.24969
 767.44814	1433.57812
 767.62874	1497.06516
 767.80932	1472.48953
 767.98989	1449.96187
 768.17043	1454.05781
 768.35097	1482.72937
 768.53148	1482.72937
 768.71199	1535.97656
 768.89247	1466.34562
 769.07294	1468.39359
 769.25339	1523.68875
 769.43382	1478.63344
 769.61424	1542.12047
 769.79465	1499.11313
 769.97503	1454.05781
 770.15540	1509.35297
 770.33576	1505.25703
 770.51609	1429.48219
 770.69642	1478.63344
 770.87672	1535.97656
 771.05701	1486.82531
 771.23728	1488.87328
 771.41754	1452.00984
 771.59778	1482.72937
 771.77800	1472.48953
 771.95821	1495.01719
 772.13840	1492.96922
 772.31857	1490.92125
 772.49873	1460.20172
 772.67887	1441.77000
 772.85900	1511.40094
 773.03911	1542.12047
 773.21920	1486.82531
 773.39928	1417.19438
 773.57934	1419.24234
 773.75938	1449.96187
 773.93941	1484.77734
 774.11942	1482.72937
 774.29942	1478.63344
 774.47939	1466.34562
 774.65936	1554.40828
 774.83930	1486.82531
 775.01923	1540.07250
 775.19914	1495.01719
 775.37904	1466.34562
 775.55892	1511.40094
 775.73879	1521.64078
 775.91863	1441.77000
 776.09846	1552.36031
 776.27828	1437.67406
 776.45808	1525.73672
 776.63786	1441.77000
 776.81762	1525.73672
 776.99737	1400.81063
 777.17711	1490.92125
 777.35682	1466.34562
 777.53652	1484.77734
 777.71621	1390.57078
 777.89587	1484.77734
 778.07553	1464.29766
 778.25516	1533.92859
 778.43478	1533.92859
 778.61438	1499.11313
 778.79396	1411.05047
 778.97353	1488.87328
 779.15309	1470.44156
 779.33262	1499.11313
 779.51214	1476.58547
 779.69164	1499.11313
 779.87113	1470.44156
 780.05060	1462.24969
 780.23005	1495.01719
 780.40949	1501.16109
 780.58891	1517.54484
 780.76832	1499.11313
 780.94771	1462.24969
 781.12708	1482.72937
 781.30643	1460.20172
 781.48577	1456.10578
 781.66509	1411.05047
 781.84440	1509.35297
 782.02369	1443.81797
 782.20296	1513.44891
 782.38222	1529.83266
 782.56146	1458.15375
 782.74068	1515.49688
 782.91989	1423.33828
 783.09908	1441.77000
 783.27825	1486.82531
 783.45741	1470.44156
 783.63655	1523.68875
 783.81567	1466.34562
 783.99478	1466.34562
 784.17387	1497.06516
 784.35295	1513.44891
 784.53201	1443.81797
 784.71105	1495.01719
 784.89008	1499.11313
 785.06908	1519.59281
 785.24808	1445.86594
 785.42705	1437.67406
 785.60601	1478.63344
 785.78496	1437.67406
 785.96388	1452.00984
 786.14279	1472.48953
 786.32169	1464.29766
 786.50056	1511.40094
 786.67942	1478.63344
 786.85827	1474.53750
 787.03709	1474.53750
 787.21590	1441.77000
 787.39470	1511.40094
 787.57348	1458.15375
 787.75224	1562.60016
 787.93098	1501.16109
 788.10971	1435.62609
 788.28842	1454.05781
 788.46712	1359.85125
 788.64580	1509.35297
 788.82446	1482.72937
 789.00310	1470.44156
 789.18173	1501.16109
 789.36034	1495.01719
 789.53894	1529.83266
 789.71752	1484.77734
 789.89608	1480.68141
 790.07463	1515.49688
 790.25316	1449.96187
 790.43167	1511.40094
 790.61017	1472.48953
 790.78865	1466.34562
 790.96711	1466.34562
 791.14556	1492.96922
 791.32398	1466.34562
 791.50240	1466.34562
 791.68079	1423.33828
 791.85917	1456.10578
 792.03754	1429.48219
 792.21589	1449.96187
 792.39422	1466.34562
 792.57253	1437.67406
 792.75083	1427.43422
 792.92911	1517.54484
 793.10737	1482.72937
 793.28562	1476.58547
 793.46385	1402.85859
 793.64206	1458.15375
 793.82026	1519.59281
 793.99844	1458.15375
 794.17660	1456.10578
 794.35475	1427.43422
 794.53288	1525.73672
 794.71100	1447.91391
 794.88909	1492.96922
 795.06717	1406.95453
 795.24524	1406.95453
 795.42329	1517.54484
 795.60132	1482.72937
 795.77933	1535.97656
 795.95733	1460.20172
 796.13531	1538.02453
 796.31327	1482.72937
 796.49122	1474.53750
 796.66915	1419.24234
 796.84707	1458.15375
 797.02497	1488.87328
 797.20285	1472.48953
 797.38071	1462.24969
 797.55856	1490.92125
 797.73639	1441.77000
 797.91420	1458.15375
 798.09200	1482.72937
 798.26978	1515.49688
 798.44755	1468.39359
 798.62529	1480.68141
 798.80302	1480.68141
 798.98074	1462.24969
 799.15844	1472.48953
 799.33612	1499.11313
 799.51378	1462.24969
 799.69143	1425.38625
 799.86906	1417.19438
 800.04667	1452.00984
 800.22427	1363.94719
 800.40185	1409.00250
 800.57941	1490.92125
 800.75696	1419.24234
 800.93449	1495.01719
 801.11200	1535.97656
 801.28950	1476.58547
 801.46698	1429.48219
 801.64444	1495.01719
 801.82189	1466.34562
 801.99932	1433.57812
 802.17673	1413.09844
 802.35413	1441.77000
 802.53151	1431.53016
 802.70887	1470.44156
 802.88622	1431.53016
 803.06355	1443.81797
 803.24086	1466.34562
 803.41815	1454.05781
 803.59543	1464.29766
 803.77270	1474.53750
 803.94994	1437.67406
 804.12717	1503.20906
 804.30438	1458.15375
 804.48158	1449.96187
 804.65876	1517.54484
 804.83592	1515.49688
 805.01306	1445.86594
 805.19019	1468.39359
 805.36730	1458.15375
 805.54440	1380.33094
 805.72147	1466.34562
 805.89853	1404.90656
 806.07558	1517.54484
 806.25260	1482.72937
 806.42962	1478.63344
 806.60661	1406.95453
 806.78359	1488.87328
 806.96055	1425.38625
 807.13749	1425.38625
 807.31441	1464.29766
 807.49132	1507.30500
 807.66822	1431.53016
 807.84509	1513.44891
 808.02195	1505.25703
 808.19879	1515.49688
 808.37562	1427.43422
 808.55243	1484.77734
 808.72922	1476.58547
 808.90599	1519.59281
 809.08275	1476.58547
 809.25949	1533.92859
 809.43622	1431.53016
 809.61293	1411.05047
 809.78962	1521.64078
 809.96629	1466.34562
 810.14295	1425.38625
 810.31959	1497.06516
 810.49621	1398.76266
 810.67282	1400.81063
 810.84941	1386.47484
 811.02598	1406.95453
 811.20253	1521.64078
 811.37907	1433.57812
 811.55559	1417.19438
 811.73210	1441.77000
 811.90859	1503.20906
 812.08506	1474.53750
 812.26151	1470.44156
 812.43795	1495.01719
 812.61437	1458.15375
 812.79078	1468.39359
 812.96716	1441.77000
 813.14353	1443.81797
 813.31989	1431.53016
 813.49622	1380.33094
 813.67254	1484.77734
 813.84884	1513.44891
 814.02513	1468.39359
 814.20140	1382.37891
 814.37765	1484.77734
 814.55388	1482.72937
 814.73010	1449.96187
 814.90630	1445.86594
 815.08249	1441.77000
 815.25865	1361.89922
 815.43480	1454.05781
 815.61094	1495.01719
 815.78705	1429.48219
 815.96315	1476.58547
 816.13923	1464.29766
 816.31530	1486.82531
 816.49135	1470.44156
 816.66738	1443.81797
 816.84339	1415.14641
 817.01939	1533.92859
 817.19537	1433.57812
 817.37133	1415.14641
 817.54728	1398.76266
 817.72321	1454.05781
 817.89912	1431.53016
 818.07502	1423.33828
 818.25090	1558.50422
 818.42676	1505.25703
 818.60260	1452.00984
 818.77843	1505.25703
 818.95424	1468.39359
 819.13004	1394.66672
 819.30581	1443.81797
 819.48157	1503.20906
 819.65732	1419.24234
 819.83304	1443.81797
 820.00875	1398.76266
 820.18444	1519.59281
 820.36012	1406.95453
 820.53577	1503.20906
 820.71142	1462.24969
 820.88704	1495.01719
 821.06265	1441.77000
 821.23824	1402.85859
 821.41381	1466.34562
 821.58936	1492.96922
 821.76490	1413.09844
 821.94042	1406.95453
 822.11593	1423.33828
 822.29142	1486.82531
 822.46689	1390.57078
 822.64234	1413.09844
 822.81778	1456.10578
 822.99320	1419.24234
 823.16860	1445.86594
 823.34398	1509.35297
 823.51935	1421.29031
 823.69470	1466.34562
 823.87004	1386.47484
 824.04536	1523.68875
 824.22066	1458.15375
 824.39594	1441.77000
 824.57120	1447.91391
 824.74645	1468.39359
 824.92169	1460.20172
 825.09690	1511.40094
 825.27210	1486.82531
 825.44728	1482.72937
 825.62244	1419.24234
 825.79759	1433.57812
 825.97272	1452.00984
 826.14783	1425.38625
 826.32292	1478.63344
 826.49800	1447.91391
 826.67306	1466.34562
 826.84811	1439.72203
 827.02313	1439.72203
 827.19814	1452.00984
 827.37314	1476.58547
 827.54811	1425.38625
 827.72307	1462.24969
 827.89801	1396.71469
 828.07294	1384.42688
 828.24784	1439.72203
 828.42273	1388.52281
 828.59761	1490.92125
 828.77246	1431.53016
 828.94730	1470.44156
 829.12212	1484.77734
 829.29693	1452.00984
 829.47171	1392.61875
 829.64648	1454.05781
 829.82124	1439.72203
 829.99597	1409.00250
 830.17069	1421.29031
 830.34539	1490.92125
 830.52008	1388.52281
 830.69474	1523.68875
 830.86939	1499.11313
 831.04403	1359.85125
 831.21864	1437.67406
 831.39324	1419.24234
 831.56782	1413.09844
 831.74238	1470.44156
 831.91693	1447.91391
 832.09146	1361.89922
 832.26597	1386.47484
 832.44047	1546.21641
 832.61495	1474.53750
 832.78941	1466.34562
 832.96385	1460.20172
 833.13828	1423.33828
 833.31269	1501.16109
 833.48708	1456.10578
 833.66146	1515.49688
 833.83581	1472.48953
 834.01016	1488.87328
 834.18448	1384.42688
 834.35878	1484.77734
 834.53307	1427.43422
 834.70735	1515.49688
 834.88160	1384.42688
 835.05584	1447.91391
 835.23006	1470.44156
 835.40426	1445.86594
 835.57845	1359.85125
 835.75262	1470.44156
 835.92677	1425.38625
 836.10090	1482.72937
 836.27502	1386.47484
 836.44912	1466.34562
 836.62320	1400.81063
 836.79727	1462.24969
 836.97131	1478.63344
 837.14534	1495.01719
 837.31936	1402.85859
 837.49335	1554.40828
 837.66733	1423.33828
 837.84129	1460.20172
 838.01524	1406.95453
 838.18917	1429.48219
 838.36308	1472.48953
 838.53697	1499.11313
 838.71084	1468.39359
 838.88470	1421.29031
 839.05854	1476.58547
 839.23237	1441.77000
 839.40617	1363.94719
 839.57996	1443.81797
 839.75373	1374.18703
 839.92749	1445.86594
 840.10122	1449.96187
 840.27494	1421.29031
 840.44865	1417.19438
 840.62233	1427.43422
 840.79600	1503.20906
 840.96965	1392.61875
 841.14328	1476.58547
 841.31690	1425.38625
 841.49050	1429.48219
 841.66408	1376.23500
 841.83764	1460.20172
 842.01119	1400.81063
 842.18472	1435.62609
 842.35823	1400.81063
 842.53173	1421.29031
 842.70520	1474.53750
 842.87866	1460.20172
 843.05211	1447.91391
 843.22553	1478.63344
 843.39894	1470.44156
 843.57233	1429.48219
 843.74571	1437.67406
 843.91906	1378.28297
 844.09240	1449.96187
 844.26572	1507.30500
 844.43903	1417.19438
 844.61231	1445.86594
 844.78558	1406.95453
 844.95883	1447.91391
 845.13207	1433.57812
 845.30529	1480.68141
 845.47849	1423.33828
 845.65167	1437.67406
 845.82483	1452.00984
 845.99798	1423.33828
 846.17111	1458.15375
 846.34422	1445.86594
 846.51732	1386.47484
 846.69040	1458.15375
 846.86346	1431.53016
 847.03650	1427.43422
 847.20953	1374.18703
 847.38254	1441.77000
 847.55553	1464.29766
 847.72850	1439.72203
 847.90146	1447.91391
 848.07440	1417.19438
 848.24732	1427.43422
 848.42022	1476.58547
 848.59311	1462.24969
 848.76598	1437.67406
 848.93883	1433.57812
 849.11167	1419.24234
 849.28448	1443.81797
 849.45728	1378.28297
 849.63007	1478.63344
 849.80283	1365.99516
 849.97558	1404.90656
 850.14831	1433.57812
 850.32102	1409.00250
 850.49372	1470.44156
 850.66639	1402.85859
 850.83905	1406.95453
 851.01170	1458.15375
 851.18432	1417.19438
 851.35693	1456.10578
 851.52952	1431.53016
 851.70209	1406.95453
 851.87465	1423.33828
 852.04719	1482.72937
 852.21971	1513.44891
 852.39221	1441.77000
 852.56470	1517.54484
 852.73717	1413.09844
 852.90962	1472.48953
 853.08205	1437.67406
 853.25447	1456.10578
 853.42686	1460.20172
 853.59924	1458.15375
 853.77161	1431.53016
 853.94395	1409.00250
 854.11628	1443.81797
 854.28859	1394.66672
 854.46089	1480.68141
 854.63316	1435.62609
 854.80542	1423.33828
 854.97766	1404.90656
 855.14988	1378.28297
 855.32209	1443.81797
 855.49428	1351.65937
 855.66645	1435.62609
 855.83860	1406.95453
 856.01074	1421.29031
 856.18286	1468.39359
 856.35496	1421.29031
 856.52704	1466.34562
 856.69911	1368.04312
 856.87115	1404.90656
 857.04319	1452.00984
 857.21520	1413.09844
 857.38719	1376.23500
 857.55917	1390.57078
 857.73113	1435.62609
 857.90307	1476.58547
 858.07500	1441.77000
 858.24691	1359.85125
 858.41880	1452.00984
 858.59067	1429.48219
 858.76253	1400.81063
 858.93436	1382.37891
 859.10618	1482.72937
 859.27799	1400.81063
 859.44977	1382.37891
 859.62154	1452.00984
 859.79329	1449.96187
 859.96502	1492.96922
 860.13673	1460.20172
 860.30843	1445.86594
 860.48011	1476.58547
 860.65177	1454.05781
 860.82342	1480.68141
 860.99504	1394.66672
 861.16665	1402.85859
 861.33824	1415.14641
 861.50982	1425.38625
 861.68137	1419.24234
 861.85291	1421.29031
 862.02443	1409.00250
 862.19594	1458.15375
 862.36742	1468.39359
 862.53889	1507.30500
 862.71034	1452.00984
 862.88177	1415.14641
 863.05319	1486.82531
 863.22459	1388.52281
 863.39597	1447.91391
 863.56733	1462.24969
 863.73867	1472.48953
 863.91000	1466.34562
 864.08131	1501.16109
 864.25260	1478.63344
 864.42388	1380.33094
 864.59513	1431.53016
 864.76637	1447.91391
 864.93759	1456.10578
 865.10880	1456.10578
