Wavelength	Intensity
455.519065	3535.626725
455.722688	3389.928506
455.926298	3676.695420
456.129897	3542.153951
456.333484	3578.821230
456.537058	3437.737238
456.740620	3746.045617
456.944170	3607.916603
457.147707	3851.728362
457.351233	3990.946147
457.554746	4398.650295
457.758247	4190.880446
457.961736	4541.573499
458.165212	4479.530663
458.368677	5161.770601
458.572129	5059.498137
458.775569	5407.108439
458.978997	5258.060225
459.182412	5760.204886
459.385816	6075.835922
459.589207	6012.760104
459.792585	5769.502628
459.995952	6289.920641
460.199306	6107.055748
460.402649	6538.562584
460.605978	6430.910153
460.809296	6419.022756
461.012601	6772.310862
461.215895	6511.375709
461.419175	6998.389156
461.622444	7402.314100
461.825700	7518.951139
462.028945	7774.480231
462.232176	8405.738704
462.435396	8332.701084
462.638603	8621.996466
462.841798	8563.055277
463.044981	9220.426252
463.248152	8544.963687
463.451310	9405.600059
463.654456	9288.827148
463.857589	9030.667910
464.060711	9180.811194
464.263820	9273.058868
464.466917	8534.146165
464.670001	8210.136993
464.873073	7571.248126
465.076133	7230.923590
465.279181	7427.793134
465.482216	6951.725882
465.685239	6895.701879
465.888250	6238.233725
466.091248	6727.475104
466.294234	6035.193280
466.497208	6181.634744
466.700169	5788.943034
466.903119	5257.612119
467.106055	5290.373321
467.308980	5879.258816
467.511892	5206.009785
467.714792	5377.362503
467.917679	5700.192023
468.120554	5484.138519
468.323417	5330.923282
468.526268	5647.045614
468.729106	5602.462702
468.931932	5711.577326
469.134745	5842.359386
469.337546	5624.400983
469.540335	5556.751428
469.743111	6070.013248
469.945875	5909.011951
470.148627	6048.896495
470.351366	5849.690143
470.554093	5749.220899
470.756808	5656.224582
470.959510	5554.734953
471.162200	5519.196036
471.364877	5263.624653
471.567542	5080.496115
471.770195	5243.340224
471.972835	4996.003007
472.175463	4999.761516
472.378078	5041.002532
472.580682	5112.287321
472.783272	4690.412957
472.985851	4773.552750
473.188417	4833.415344
473.390970	4730.765860
473.593511	4812.956352
473.796040	4816.497107
473.998556	4642.352277
474.201060	4804.400954
474.403552	4583.260820
474.606031	4921.418613
474.808497	4692.774959
475.010952	5199.766900
475.213393	4970.051572
475.415823	5147.430321
475.618240	5122.440783
475.820644	5371.499337
476.023036	5261.318439
476.225416	5394.225852
476.427783	5384.611376
476.630138	5916.390397
476.832480	5799.189177
477.034810	6141.069486
477.237128	6199.095567
477.439433	6067.717832
477.641725	6218.869803
477.844005	6689.501300
478.046273	6476.753699
478.248528	6445.514977
478.450771	6733.939342
478.653001	7056.183986
478.855219	6946.150656
479.057424	7164.958481
479.259617	6830.758955
479.461797	7101.524538
479.663965	7564.931457
479.866120	7161.549099
480.068263	7382.103455
480.270394	7156.503861
480.472512	7403.018651
480.674617	6983.590872
480.876710	7209.886920
481.078790	6996.596733
481.280858	7516.791594
481.482914	7132.019117
481.684957	7320.628401
481.886987	7349.159593
482.089005	7277.900898
482.291010	7590.631845
482.493003	7478.941964
482.694984	7485.470089
482.896951	7804.407029
483.098907	7686.157529
483.300850	7595.246973
483.502780	8113.673705
483.704698	8095.250985
483.906603	8607.964820
484.108495	8284.292178
484.310376	8303.206195
484.512243	8483.099914
484.714098	8935.298792
484.915941	8971.237224
485.117771	8448.564286
485.319588	8889.033235
485.521393	9111.305330
485.723185	8873.042702
485.924965	9196.634362
486.126732	8987.579583
486.328487	9052.928322
486.530229	8928.754470
486.731958	8873.129983
486.933675	9208.882582
487.135380	9108.107403
487.337072	9148.079686
487.538751	8503.858542
487.740417	9015.619479
487.942071	8398.011131
488.143713	8317.979284
488.345342	8513.143687
488.546958	8648.698343
488.748562	8093.873375
488.950153	8502.521424
489.151731	8035.640337
489.353297	8446.779062
489.554851	8139.589148
489.756391	7983.396439
489.957919	7944.921440
490.159435	7792.801273
490.360938	7976.269939
490.562428	7963.948834
490.763906	8235.809487
490.965371	7975.658968
491.166823	7923.602230
491.368263	7821.113811
491.569690	8140.284702
491.771104	8306.383426
491.972506	8010.554520
492.173895	7947.399519
492.375272	7850.994719
492.576636	8461.116643
492.777987	8291.757006
492.979326	8518.471465
493.180652	8193.597576
493.381965	8328.610545
493.583266	7861.761852
493.784554	8383.261437
493.985830	7977.929190
494.187092	7832.617889
494.388342	7919.900409
494.589580	8380.612395
494.790805	7912.246621
494.992017	7900.912608
495.193216	7727.073714
495.394403	8353.463312
495.595577	7962.656706
495.796738	8085.487141
495.997887	7680.951226
496.199023	8115.459829
496.400146	8249.116785
496.601257	8464.002335
496.802355	8766.630209
497.003440	8583.264122
497.204513	8282.847982
497.405572	9070.170492
497.606620	8840.827685
497.807654	9282.271129
498.008676	10193.575831
498.209685	10751.856971
498.410681	11047.017318
498.611665	11478.392781
498.812635	12007.359894
499.013594	13798.834955
499.214539	13686.043706
499.415472	15019.540406
499.616392	14326.442455
499.817299	14229.729020
500.018193	14307.042540
500.219075	15103.310066
500.419944	13417.589736
500.620800	13657.978616
500.821644	13148.061392
501.022475	12421.474292
501.223293	11667.602239
501.424098	12255.223501
501.624891	10684.759000
501.825671	11114.545398
502.026438	10450.406049
502.227192	10290.240676
502.427933	9931.253170
502.628662	9790.709065
502.829378	9363.727376
503.030081	9067.331589
503.230772	8708.538442
503.431449	8845.600280
503.632114	8848.710925
503.832766	9019.602040
504.033406	8378.995435
504.234032	8568.630503
504.434646	8039.332260
504.635247	8659.070459
504.835835	8042.421309
505.036410	7677.703810
505.236973	7558.795649
505.437523	7581.407887
505.638059	7372.370205
505.838584	7422.857674
506.039095	6783.868029
506.239593	7358.687686
506.440079	7110.556836
506.640552	7079.263226
506.841012	6988.326575
507.041459	6972.253259
507.241894	7001.186667
507.442315	6856.127313
507.642724	6721.719016
507.843120	6816.831687
508.043503	6796.170238
508.243873	6850.387421
508.444231	6807.228909
508.644575	6725.736670
508.844907	6541.943172
509.045226	6648.658900
509.245532	6393.289075
509.445825	6585.097185
509.646106	6502.694337
509.846373	6626.136643
510.046628	6583.769064
510.246870	6735.959417
510.447098	6659.381942
510.647314	6900.145144
510.847518	6461.958115
511.047708	6855.853770
511.247885	6955.748935
511.448050	7054.271888
511.648202	6963.381128
511.848340	7208.862036
512.048466	7243.868264
512.248579	7031.186350
512.448679	7389.522393
512.648767	7583.336181
512.848841	7509.960232
513.048902	7653.402627
513.248951	7604.057018
513.448986	7912.790106
513.649009	8009.630414
513.849019	7613.909943
514.049016	7605.111596
514.249000	7859.847955
514.448971	7787.499589
514.648929	7931.682528
514.848874	7809.348789
515.048807	8197.177922
515.248726	8114.380057
515.448633	7928.974998
515.648526	8314.106499
515.848407	8295.166388
516.048274	8058.651192
516.248129	8489.913279
516.447971	8135.511207
516.647800	8479.771515
516.847616	8512.256474
517.047419	8355.835212
517.247209	8523.747054
517.446986	8613.564341
517.646750	8141.273594
517.846501	8517.266619
518.046239	7698.943837
518.245964	8155.370025
518.445677	7354.258819
518.645376	7479.957850
518.845062	7166.241610
519.044736	6945.588274
519.244396	6645.744414
519.444043	6656.219108
519.643678	6596.878404
519.843299	6565.599190
520.042908	6466.389681
520.242503	5982.357306
520.442086	6278.987943
520.641655	6191.488569
520.841212	5827.749163
521.040755	5643.618236
521.240286	5742.797152
521.439803	5654.952249
521.639308	5693.078121
521.838799	5605.430278
522.038277	5619.582497
522.237743	5658.042199
522.437195	5419.586112
522.636635	5570.629206
522.836061	5359.779305
523.035475	5520.939869
523.234875	5389.603525
523.434262	5300.944295
523.633636	5303.819189
523.832998	5340.517961
524.032346	5354.927527
524.231681	5241.689072
524.431003	5462.394597
524.630312	5350.787499
524.829608	5721.540028
525.028891	5706.658961
525.228161	6081.143005
525.427418	6516.837558
525.626662	6785.700943
525.825893	6905.681678
526.025111	6940.812080
526.224315	7113.301258
526.423507	6914.215481
526.622685	6659.242472
526.821851	6339.079990
527.021003	5968.013427
527.220142	5810.686056
527.419269	5706.167665
527.618382	5722.160897
527.817482	5535.012906
528.016569	5630.514296
528.215643	5170.413281
528.414704	5494.936245
528.613751	5114.468462
528.812786	5318.074887
529.011807	5130.216945
529.210816	4996.058796
529.409811	4743.268727
529.608793	5084.551561
529.807762	5036.571865
530.006718	5154.326469
530.205661	5001.082438
530.404591	5075.613743
530.603508	4964.520437
530.802411	5044.810530
531.001301	5175.546700
531.200179	5175.876031
531.399043	4924.351095
531.597894	5010.611431
531.796732	5011.746092
531.995556	5216.056170
532.194368	4832.939344
532.393167	5322.357985
532.591952	4690.362567
532.790724	4651.677913
532.989483	4991.214216
533.188229	5155.743670
533.386962	5089.131597
533.585681	5034.080289
533.784387	5048.526747
533.983081	5193.268468
534.181761	4992.901361
534.380428	5098.445536
534.579081	4966.961623
534.777722	4803.881763
534.976349	4956.573310
535.174964	4779.639068
535.373565	4602.782210
535.572152	4683.425028
535.770727	4528.088938
535.969289	4620.484182
536.167837	4487.399506
536.366372	4574.801702
536.564894	4550.116300
536.763403	4642.417064
536.961898	4293.009840
537.160380	4650.018663
537.358849	4529.951546
537.557305	4563.563968
537.755748	4454.711190
537.954177	4520.100420
538.152594	4434.057839
538.350997	4536.711822
538.549387	4148.961873
538.747763	4330.952150
538.946127	4175.375811
539.144477	4361.085905
539.342814	4129.412589
539.541137	4486.295439
539.739448	4208.318774
539.937745	4408.462728
540.136029	4224.734017
540.334300	4518.212618
540.532557	4018.840273
540.730801	4325.077287
540.929032	4165.698348
541.127250	4236.935448
541.325455	4139.458074
541.523646	4119.763021
541.721824	4020.415841
541.919988	4140.944561
542.118140	4076.544222
542.316278	4202.479903
542.514403	4122.277092
542.712515	4239.090494
542.910613	4116.146683
543.108698	4099.821420
543.306770	4164.416118
543.504828	4245.951549
543.702874	4266.711977
543.900906	4248.315351
544.098924	4246.262884
544.296930	4571.666762
544.494922	4272.149532
544.692900	4461.976260
544.890866	4334.209464
545.088818	4556.508554
545.286757	4370.793061
545.484682	4778.046403
545.682595	4506.340518
545.880494	4624.563923
546.078379	4606.807062
546.276252	4579.252165
546.474111	4623.154820
546.671956	5035.358020
546.869788	4995.955317
547.067607	4941.099269
547.265413	4935.730999
547.463206	5148.673859
547.660985	5239.320771
547.858750	5103.878592
548.056503	5354.899633
548.254241	5365.300543
548.451967	5256.318192
548.649679	5587.819186
548.847378	5584.428700
549.045064	5717.613255
549.242736	5845.046221
549.440395	6017.582189
549.638041	6134.768113
549.835673	6151.718743
550.033292	6108.304685
550.230897	6460.890939
550.428489	6512.114453
550.626068	6361.710224
550.823633	6648.559021
551.021185	6528.179670
551.218723	6745.797945
551.416249	6915.769454
551.613760	6920.023758
551.811259	6813.639160
552.008744	7053.985749
552.206215	7344.836003
552.403674	7482.694174
552.601118	7558.657078
552.798550	7439.886588
552.995968	7598.396310
553.193372	7712.828813
553.390763	7770.537261
553.588141	7564.350179
553.785506	7643.088999
553.982857	7471.872152
554.180194	7616.662463
554.377518	7233.498848
554.574829	7138.846879
554.772126	6930.550641
554.969410	6758.535663
555.166680	6486.258398
555.363937	6208.348318
555.561181	5998.548497
555.758411	6079.065342
555.955628	5661.938378
556.152831	5602.254846
556.350021	5362.065724
556.547197	5383.380436
556.744360	5275.595732
556.941509	5325.529817
557.138645	5132.902880
557.335768	5698.355510
557.532877	5918.014555
557.729972	6570.754205
557.927054	6584.181178
558.124123	6953.130486
558.321178	7115.921507
558.518220	7249.357108
558.715248	7203.399286
558.912263	7167.726298
559.109264	6826.332787
559.306252	6569.459378
559.503226	6315.940462
559.700187	6004.200207
559.897134	5268.318965
560.094068	5425.386290
560.290988	4815.486620
560.487895	4828.529373
560.684788	4350.866757
560.881668	4294.507125
561.078535	4152.896744
561.275387	4160.251795
561.472227	3806.999681
561.669052	4185.254830
561.865865	3871.771642
562.062663	3839.372164
562.259449	3682.694457
562.456220	4250.067282
562.652978	3909.475502
562.849723	4171.465234
563.046454	3790.938963
563.243172	4127.780333
563.439876	4117.788837
563.636566	4273.978847
563.833243	4299.718827
564.029907	4263.544644
564.226556	4300.160634
564.423193	4702.930221
564.619815	4821.972454
564.816425	4817.064887
565.013020	5258.680194
565.209602	5363.862646
565.406171	5736.061170
565.602726	6112.454611
565.799267	6203.769183
565.995795	6364.280083
566.192309	7232.859083
566.388810	7100.319692
566.585297	7449.289608
566.781771	7422.551738
566.978231	7785.447122
567.174677	7609.185938
567.371110	7877.682199
567.567529	7681.771853
567.763934	7765.027721
567.960326	6972.684269
568.156705	6960.127413
568.353070	6581.815576
568.549421	6333.708121
568.745758	6012.724112
568.942082	5892.321366
569.138393	5465.739193
569.334689	5336.219566
569.530973	5284.105240
569.727242	5127.538209
569.923498	4931.637761
570.119740	4654.589700
570.315969	4644.007029
570.512184	4353.538294
570.708385	4388.007336
570.904573	4013.392820
571.100747	4032.521892
571.296908	3989.137528
571.493055	3988.931471
571.689188	3559.774940
571.885307	3734.050242
572.081413	3604.277769
572.277506	3367.827360
572.473584	3407.089692
572.669649	3400.773922
572.865701	3052.380785
573.061738	3379.126280
573.257762	3192.383204
573.453772	3349.710575
573.649769	3021.614463
573.845752	3195.776389
574.041721	3006.694705
574.237677	3142.815341
574.433619	3107.730829
574.629547	3179.030915
574.825462	2937.827707
575.021363	3085.483914
575.217250	2826.711905
575.413124	3054.402659
575.608983	2887.174673
575.804829	2882.609934
576.000662	2826.048744
576.196481	2920.096940
576.392286	2709.251539
576.588077	2958.749201
576.783855	2877.006814
576.979619	2846.599517
577.175369	2635.706426
577.371105	2774.861223
577.566828	2775.971589
577.762537	2866.724679
577.958232	2540.437187
578.153914	2844.375185
578.349582	2688.105992
578.545236	2884.133313
578.740876	2515.228995
578.936503	2851.350517
579.132116	2596.237137
579.327715	2865.571122
579.523301	2596.185848
579.718872	2686.045426
579.914430	2470.557002
580.109975	2740.482163
580.305505	2488.029523
580.501022	2706.019420
580.696525	2486.431459
580.892014	2551.760403
581.087489	2690.550777
581.282951	2649.123500
581.478399	2400.662420
581.673833	2719.490483
581.869253	2540.473179
582.064660	2452.458213
582.260053	2474.830202
582.455432	2666.398063
582.650797	2382.658111
582.846148	2572.820468
583.041486	2314.148338
583.236810	2640.547406
583.432120	2320.220259
583.627416	2686.179497
583.822698	2451.345147
584.017967	2703.059043
584.213222	2534.406657
584.408463	2705.794467
584.603690	2707.858632
584.798904	2892.662617
584.994103	2822.384716
585.189289	2801.873535
585.384461	2684.481555
585.579619	3058.683957
585.774764	2557.544385
585.969894	2868.806841
586.165011	2504.140630
586.360114	2905.973514
586.555203	2501.656253
586.750278	2852.772217
586.945339	2863.411577
587.140387	3577.116089
587.335420	4057.651800
587.530440	5350.405979
587.725446	6544.665099
587.920438	8347.188933
588.115416	9897.719931
588.310381	11327.855381
588.505331	12263.224616
588.700268	12430.909706
588.895191	12053.961981
589.090100	11147.567545
589.284995	10056.339430
589.479876	9047.283811
589.674743	7975.991898
589.869597	7090.563946
590.064437	6364.970238
590.259262	5853.555729
590.454074	5133.615530
590.648872	4995.996709
590.843656	4362.361836
591.038426	4462.688910
591.233182	3948.491287
591.427925	4196.892980
591.622653	3865.094148
591.817368	4218.773672
592.012068	4129.742820
592.206755	4247.252675
592.401428	4145.260052
592.596087	4596.234288
592.790732	4400.563292
592.985363	4678.261016
593.179980	4534.310228
593.374583	4757.147404
593.569173	4753.297115
593.763748	4885.929186
593.958310	4709.477242
594.152857	4732.198358
594.347391	4573.194640
594.541910	4600.236646
594.736416	4182.926121
594.930908	4362.793745
595.125386	3955.209272
595.319850	3951.521848
595.514300	3925.243782
595.708736	3938.917303
595.903158	3774.023425
596.097566	3978.928277
596.291960	3588.972892
596.486340	3772.599025
596.680706	3417.146874
596.875058	3784.037416
597.069397	3447.813317
597.263721	3714.988656
597.458031	3335.579950
597.652327	3588.939599
597.846610	3290.628116
598.040878	3634.242359
598.235133	3553.694021
598.429373	3625.882220
598.623599	3408.220754
598.817812	3612.737788
599.012010	3211.671542
599.206195	3324.761528
599.400365	3310.056825
599.594521	3612.303179
599.788664	3302.891633
599.982792	3511.025906
600.176907	3185.467260
600.371007	3520.158983
600.565093	2890.426588
600.759166	3322.802641
600.953224	3063.201006
601.147268	3508.287782
601.341299	3184.176932
601.535315	3450.323788
601.729317	3122.738769
601.923305	3285.604474
602.117279	3298.895575
602.311240	3402.509656
602.505186	3076.653174
602.699118	3491.839246
602.893036	3310.989928
603.086940	3601.168924
603.280829	3398.169870
603.474705	3588.626465
603.668567	3454.938916
603.862415	3592.052943
604.056248	3433.302972
604.250068	3710.163872
604.443874	3481.337557
604.637665	3824.338130
604.831442	3640.172111
605.025206	3998.674619
605.218955	3675.823504
605.412690	3996.958681
605.606411	3697.869761
605.800118	3955.750058
605.993811	3645.719443
606.187490	3737.815050
606.381155	3613.180495
606.574805	3901.901797
606.768442	3379.128080
606.962064	3658.084639
607.155673	3384.437862
607.349267	3825.416103
607.542847	3333.394310
607.736413	3744.603220
607.929965	3624.786251
608.123503	3960.788997
608.317027	3552.440585
608.510536	4119.838605
608.704032	3822.391840
608.897513	4342.618194
609.090980	4048.920039
609.284433	4625.771469
609.477872	4336.091868
609.671297	4503.421533
609.864708	4290.071958
610.058104	4541.097499
610.251487	4450.295819
610.444855	4938.016518
610.638209	4604.585430
610.831549	5275.380678
611.024875	5251.283752
611.218186	5955.846189
611.411484	5721.119816
611.604767	6196.225171
611.798036	5915.674148
611.991291	6060.881971
612.184532	5590.784062
612.377759	5562.046813
612.570971	5277.376457
612.764170	5397.942069
612.957354	4804.424349
613.150524	5070.078109
613.343680	4728.162708
613.536821	4988.234043
613.729949	4683.028212
613.923062	4572.875207
614.116161	4807.901217
614.309246	5277.262181
614.502316	5117.334358
614.695373	5846.143090
614.888415	5900.504243
615.081443	6805.797311
615.274457	7175.733712
615.467457	7600.831197
615.660442	7918.847631
615.853413	7788.867301
616.046370	7607.380018
616.239313	7637.428291
616.432242	6961.948629
616.625156	6926.474499
616.818056	6370.711029
617.010942	6398.384702
617.203814	5957.781681
617.396671	5992.615146
617.589514	5375.883214
617.782343	5743.311843
617.975158	5363.991318
618.167958	5526.108381
618.360744	5230.202091
618.553516	5461.310326
618.746274	5102.653050
618.939018	5196.862312
619.131747	5000.687421
619.324462	5234.953091
619.517162	5029.062946
619.709849	5062.849031
619.902521	4882.978707
620.095179	5238.533437
620.287822	5033.623186
620.480452	5488.523295
620.673067	5277.300873
620.865667	5355.252359
621.058254	5072.928709
621.250826	5416.986559
621.443384	5124.154022
621.635928	5411.733465
621.828457	5052.932220
622.020972	5268.204689
622.213473	5177.979788
622.405959	5148.604573
622.598431	5045.475490
622.790889	5208.417678
622.983333	4959.103577
623.175762	5253.915698
623.368177	4892.707459
623.560577	5105.908564
623.752964	4859.389275
623.945335	5035.697249
624.137693	4794.208800
624.330036	5006.026897
624.522365	4619.914602
624.714680	4707.988956
624.906980	4352.662778
625.099266	4654.375545
625.291538	4545.330208
625.483795	4200.051315
625.676038	3881.311433
625.868267	4020.075713
626.060481	3779.858696
626.252681	3964.670780
626.444866	3548.404935
626.637038	3563.813290
626.829195	3365.904465
627.021337	3345.854887
627.213465	3018.021520
627.405579	3429.259224
627.597678	3004.801504
627.789763	3128.263606
627.981834	3020.919810
628.173890	3130.619310
628.365932	2819.777965
628.557960	2853.102448
628.749973	2714.438047
628.941971	2856.193297
629.133956	2613.756448
629.325926	2822.937200
629.517881	2472.199156
629.709823	2658.611103
629.901749	2536.018217
630.093662	2732.014046
630.285560	2671.218348
630.477443	3445.419821
630.669312	5346.683463
630.861167	12737.611922
631.053007	24514.150283
631.244833	41077.158736
631.436645	55039.586105
631.628442	61264.819929
631.820225	62997.862195
632.011993	63529.673609
632.203747	63743.874404
632.395486	63829.108056
632.587211	63823.046032
632.778922	63772.891493
632.970618	63652.694804
633.162299	63413.836501
633.353966	62981.251693
633.545619	62438.692942
633.737257	61604.625275
633.928881	60568.651825
634.120491	58959.335306
634.312086	57160.474600
634.503666	54699.899534
634.695232	52194.574192
634.886784	48648.911318
635.078321	45312.498481
635.269843	41023.345568
635.461351	37065.617164
635.652845	32346.036288
635.844324	28644.382262
636.035789	24251.880711
636.227239	21298.008821
636.418675	17548.133049
636.610096	15718.997318
636.801503	12614.872368
636.992895	11425.330955
637.184273	8732.579580
637.375636	7960.059853
637.566985	6316.635116
637.758320	5732.503319
637.949639	4589.166277
638.140945	4396.128126
638.332235	3396.996517
638.523512	3272.497834
638.714773	2782.160486
638.906021	3058.587678
639.097253	2502.916888
639.288472	2731.362583
639.479675	2332.086060
639.670864	2500.764541
639.862039	2160.257343
640.053199	2253.124088
640.244345	1950.396335
640.435476	2384.078912
640.626592	1919.070331
640.817694	2204.255378
641.008781	1789.466122
641.199854	1924.801224
641.390913	1977.024427
641.581956	1988.099295
641.772985	1785.317996
641.964000	2100.275074
642.155000	1973.544860
642.345986	2370.915584
642.536957	2318.040918
642.727913	2892.812886
642.918855	2905.836743
643.109782	3350.938816
643.300695	3198.880736
643.491593	3063.121823
643.682476	3180.525501
643.873345	3297.346101
644.064200	2952.875238
644.255039	3065.105005
644.445865	2702.341894
644.636675	3053.573034
644.827471	3066.838940
645.018252	3151.970014
645.209019	3301.269275
645.399771	3629.583141
645.590509	3196.584419
645.781232	3684.522872
645.971940	3230.996773
646.162634	3525.080046
646.353313	3040.249539
646.543978	3402.505157
646.734628	2961.445933
646.925263	3289.382778
647.115884	2970.048122
647.306490	3099.972663
647.497081	2823.247634
647.687658	3163.070076
647.878220	2998.043027
648.068767	3422.037344
648.259300	3211.825410
648.449818	3610.775301
648.640322	3414.158603
648.830811	3802.086716
649.021285	3429.496774
649.211745	3581.835595
649.402190	3475.948592
649.592620	3724.710209
649.783036	3285.643166
649.973437	3575.208491
650.163823	3632.791865
650.354195	3860.346748
650.544552	3608.692240
650.734894	3908.783548
650.925222	3903.525055
651.115535	4116.511106
651.305833	4003.920515
651.496116	4385.783004
651.686385	4285.619696
651.876640	4861.259981
652.066879	4845.432314
652.257104	5160.247222
652.447314	5278.341054
652.637510	5804.706815
652.827690	5929.252289
653.017856	6618.795989
653.208008	7130.242891
653.398144	7617.903302
653.588266	8166.874103
653.778373	8687.372199
653.968466	9510.582752
654.158544	10313.994774
654.348607	11435.526708
654.538655	12003.117288
654.728689	13967.802275
654.918708	14175.833069
655.108712	16640.370900
655.298701	16602.263025
655.488676	18278.480456
655.678636	17513.462450
655.868581	19070.836506
656.058511	18231.260200
656.248427	19320.955038
656.438328	18076.293932
656.628214	18397.304035
656.818086	16800.077370
657.007942	17400.333772
657.197784	15613.981332
657.387612	15746.645796
657.577424	14541.979468
657.767222	14025.641196
657.957005	12593.839297
658.146773	12592.603857
658.336526	11390.403010
658.526265	11140.399654
658.715988	9952.952100
658.905697	9663.864575
659.095392	8804.711990
659.285071	8249.151877
659.474736	7711.792231
659.664386	7461.500037
659.854021	7001.123680
660.043641	6464.123059
660.233246	6218.163452
660.422837	5848.962196
660.612413	5428.503234
660.801974	5050.111314
660.991520	4847.496479
661.181052	4397.461645
661.370568	4301.944059
661.560070	3873.877198
661.749557	3839.475643
661.939029	3388.991803
662.128487	3300.096822
662.317929	2998.808766
662.507357	2968.940455
662.696770	2539.416802
662.886168	2573.976724
663.075551	2284.379906
663.264919	2527.032710
663.454273	1911.382350
663.643612	2049.379991
663.832935	1759.817366
664.022244	1932.790642
664.211538	1563.601984
664.400818	1597.744394
664.590082	1435.386183
664.779332	1389.254697
664.968566	1282.572261
665.157786	1441.385219
665.346991	1182.796771
665.536181	1135.151804
665.725357	1067.165720
665.914517	1058.822677
666.103662	891.841239
666.292793	935.566632
666.481909	819.001577
666.671010	929.744858
666.860095	816.711560
667.049167	868.165425
667.238223	692.886834
667.427264	774.679610
667.616290	531.436531
667.805302	672.318065
667.994298	575.307693
668.183280	613.913164
668.372247	443.636620
668.561199	709.259786
668.750136	445.875348
668.939058	623.388169
669.127965	402.860806
669.316857	472.191207
669.505734	399.531507
669.694597	483.229183
669.883444	404.969962
670.072277	594.630224
670.261094	396.256197
670.449897	346.996970
670.638684	302.506738
670.827457	311.365373
671.016215	338.507257
671.204958	386.959354
671.393686	450.276322
671.582399	408.912932
671.771097	276.568800
671.959780	246.111114
672.148448	233.095354
672.337101	305.736158
672.525739	152.834055
672.714362	203.424102
672.902971	221.886415
673.091564	242.702631
673.280142	111.949365
673.468706	201.764852
673.657254	236.483141
673.845787	215.494161
674.034306	151.079425
674.222809	136.581678
674.411298	168.521352
674.599771	178.436364
674.788229	141.544133
674.976673	175.544373
675.165101	204.035074
675.353515	297.770135
675.541913	131.891865
675.730297	198.907053
675.918665	159.407171
676.107019	183.343031
676.295357	185.072467
676.483680	121.877874
676.671989	149.577641
676.860282	282.183618
677.048560	71.068273
677.236824	131.233204
677.425072	158.185228
677.613305	232.442092
677.801524	119.101059
677.989727	157.926083
678.177915	240.044591
678.366088	167.177035
678.554246	62.995173
678.742389	136.412513
678.930517	138.649442
679.118630	183.144173
679.306728	96.554506
679.494811	170.376761
679.682878	120.031463
679.870931	160.005545
680.058969	93.680512
680.246991	73.794699
680.434999	136.453005
680.622991	123.037730
680.810969	173.095089
680.998931	108.141366
681.186878	109.326417
681.374810	104.630306
681.562727	90.642751
681.750629	80.349819
681.938516	147.540470
682.126388	0.000000
682.314245	33.209645
682.502086	0.000000
682.689913	134.125195
682.877724	106.967114
683.065520	135.981504
683.253302	137.584067
683.441068	87.017415
683.628819	89.409111
683.816554	41.309739
684.004275	125.879331
684.191981	66.626808
684.379671	166.312317
684.567347	87.662579
684.755007	19.854657
684.942652	64.672420
685.130282	139.195627
685.317897	63.312806
685.505497	144.921122
685.693081	57.123909
685.880651	0.000000
686.068205	37.850868
686.255744	159.788691
686.443268	74.701708
686.630777	107.309942
686.818271	31.555793
687.005749	0.000000
687.193213	60.900414
687.380661	144.855435
687.568094	0.000000
687.755512	148.046164
687.942915	16.478568
688.130302	129.657636
688.317674	78.109290
688.505032	150.777088
688.692374	88.289747
688.879701	116.532100
689.067012	3.362030
689.254309	84.595125
689.441590	179.744689
689.628856	159.024752
689.816107	38.716486
690.003343	95.045524
690.190563	130.974058
690.377769	66.340669
690.564959	87.340447
690.752134	142.446643
690.939293	111.183626
691.126438	183.339432
691.313567	37.256993
691.500681	0.000000
691.687780	58.584302
691.874863	127.238045
692.061932	78.031007
692.248985	5.643950
692.436023	0.000000
692.623046	88.684763
692.810053	0.000000
692.997045	22.826732
693.184022	20.787761
693.370984	1.550712
693.557931	14.448596
693.744862	60.097783
693.931778	15.338508
694.118679	39.966322
694.305564	69.355034
694.492434	72.815705
694.679289	5.571965
694.866129	60.122978
695.052953	106.087999
695.239763	101.949770
695.426557	13.792634
695.613335	101.515162
695.800099	109.599059
695.986847	0.000000
696.173580	187.810590
696.360297	33.702741
696.546999	0.000000
696.733686	64.988253
696.920358	16.083551
697.107014	135.616181
697.293655	90.225239
697.480281	107.925412
697.666892	19.501032
697.853487	121.030252
698.040067	46.770690
698.226631	107.578085
698.413181	49.887633
698.599715	34.891391
698.786233	11.058110
698.972737	111.455369
699.159225	158.417380
699.345697	103.972544
699.532155	133.702284
699.718597	0.000000
699.905023	108.213351
700.091435	12.199069
700.277831	17.403573
700.464211	63.669131
700.650577	0.000000
700.836927	68.477719
701.023262	100.759321
701.209581	77.141094
701.395885	130.694217
701.582173	96.960321
701.768447	52.699541
701.954705	0.000000
702.140947	101.077854
702.327174	45.016059
702.513386	0.000000
702.699583	24.547169
702.885764	111.250212
703.071929	69.154376
703.258080	100.436289
703.444215	43.571863
703.630334	32.906409
703.816439	0.000000
704.002527	35.698521
704.188601	102.980953
704.374659	95.326265
704.560702	46.695105
704.746729	112.785289
704.932741	132.722390
705.118737	58.938827
705.304718	130.584440
705.490684	66.777077
705.676634	0.000000
705.862569	19.482136
706.048488	49.574499
706.234392	0.000000
706.420281	63.762711
706.606154	53.485076
706.792012	77.606296
706.977854	35.773205
707.163681	58.030019
